,frame.time_relative,direction,frame.len,device_mac,label
5214,17.850682,0,38,00:50:56:c0:00:08,Scan-1
5215,17.850696,0,50,00:50:56:c0:00:08,Scan-1
5216,17.850712,0,38,00:50:56:c0:00:08,Scan-1
5217,17.850729,0,50,00:50:56:c0:00:08,Scan-1
5218,17.850741,0,38,00:50:56:c0:00:08,Scan-1
5219,17.850755,0,50,00:50:56:c0:00:08,Scan-1
5220,17.850767,0,38,00:50:56:c0:00:08,Scan-1
5221,17.850783,0,50,00:50:56:c0:00:08,Scan-1
5222,17.850796,0,38,00:50:56:c0:00:08,Scan-1
5223,17.85081,0,50,00:50:56:c0:00:08,Scan-1
5224,17.850822,0,38,00:50:56:c0:00:08,Scan-1
5225,17.85084,0,50,00:50:56:c0:00:08,Scan-1
5226,17.850853,0,38,00:50:56:c0:00:08,Scan-1
5227,17.850867,0,50,00:50:56:c0:00:08,Scan-1
5228,17.850879,0,38,00:50:56:c0:00:08,Scan-1
5229,17.850897,0,50,00:50:56:c0:00:08,Scan-1
5230,17.850906,0,54,00:0c:29:48:50:c7,Scan-1
5231,17.850911,0,38,00:50:56:c0:00:08,Scan-1
5232,17.850926,0,50,00:50:56:c0:00:08,Scan-1
5233,17.85094,0,38,00:50:56:c0:00:08,Scan-1
5234,17.850956,0,50,00:50:56:c0:00:08,Scan-1
5235,17.850969,0,38,00:50:56:c0:00:08,Scan-1
5236,17.850974,0,54,00:0c:29:48:50:c7,Scan-1
5237,17.850987,0,50,00:50:56:c0:00:08,Scan-1
5238,17.850998,0,54,00:0c:29:48:50:c7,Scan-1
5239,17.851002,0,38,00:50:56:c0:00:08,Scan-1
5240,17.851015,0,50,00:50:56:c0:00:08,Scan-1
5241,17.851019,0,54,00:0c:29:48:50:c7,Scan-1
5242,17.85103,0,38,00:50:56:c0:00:08,Scan-1
5243,17.851039,0,54,00:0c:29:48:50:c7,Scan-1
5244,17.851044,0,50,00:50:56:c0:00:08,Scan-1
5245,17.851057,0,54,00:0c:29:48:50:c7,Scan-1
5246,17.851061,0,38,00:50:56:c0:00:08,Scan-1
5247,17.851074,0,50,00:50:56:c0:00:08,Scan-1
5248,17.851078,0,54,00:0c:29:48:50:c7,Scan-1
5249,17.851089,0,38,00:50:56:c0:00:08,Scan-1
5250,17.851098,0,54,00:0c:29:48:50:c7,Scan-1
5251,17.851103,0,50,00:50:56:c0:00:08,Scan-1
5252,17.851115,0,38,00:50:56:c0:00:08,Scan-1
5253,17.851119,0,54,00:0c:29:48:50:c7,Scan-1
5254,17.851131,0,50,00:50:56:c0:00:08,Scan-1
5255,17.851138,0,54,00:0c:29:48:50:c7,Scan-1
5256,17.851143,0,38,00:50:56:c0:00:08,Scan-1
5257,17.851156,0,54,00:0c:29:48:50:c7,Scan-1
5258,17.85116,0,50,00:50:56:c0:00:08,Scan-1
5259,17.851172,0,38,00:50:56:c0:00:08,Scan-1
5260,17.851176,0,54,00:0c:29:48:50:c7,Scan-1
5261,17.851188,0,50,00:50:56:c0:00:08,Scan-1
5262,17.851195,0,54,00:0c:29:48:50:c7,Scan-1
5263,17.8512,0,38,00:50:56:c0:00:08,Scan-1
5264,17.851213,0,54,00:0c:29:48:50:c7,Scan-1
5265,17.851216,0,50,00:50:56:c0:00:08,Scan-1
5266,17.851228,0,38,00:50:56:c0:00:08,Scan-1
5267,17.851233,0,54,00:0c:29:48:50:c7,Scan-1
5268,17.851246,0,50,00:50:56:c0:00:08,Scan-1
5269,17.851255,0,54,00:0c:29:48:50:c7,Scan-1
5270,17.851258,0,38,00:50:56:c0:00:08,Scan-1
5271,17.851271,0,50,00:50:56:c0:00:08,Scan-1
5272,17.851275,0,54,00:0c:29:48:50:c7,Scan-1
5273,17.851285,0,38,00:50:56:c0:00:08,Scan-1
5274,17.851294,0,54,00:0c:29:48:50:c7,Scan-1
5275,17.851299,0,50,00:50:56:c0:00:08,Scan-1
5276,17.85131,0,38,00:50:56:c0:00:08,Scan-1
5277,17.851314,0,54,00:0c:29:48:50:c7,Scan-1
5278,17.851325,0,50,00:50:56:c0:00:08,Scan-1
5279,17.851333,0,54,00:0c:29:48:50:c7,Scan-1
5280,17.851338,0,38,00:50:56:c0:00:08,Scan-1
5281,17.851351,0,54,00:0c:29:48:50:c7,Scan-1
5282,17.851354,0,50,00:50:56:c0:00:08,Scan-1
5283,17.851366,0,38,00:50:56:c0:00:08,Scan-1
5284,17.851369,0,54,00:0c:29:48:50:c7,Scan-1
5285,17.851381,0,50,00:50:56:c0:00:08,Scan-1
5286,17.851388,0,54,00:0c:29:48:50:c7,Scan-1
5287,17.851393,0,38,00:50:56:c0:00:08,Scan-1
5288,17.851407,0,54,00:0c:29:48:50:c7,Scan-1
5289,17.85141,0,50,00:50:56:c0:00:08,Scan-1
5290,17.851422,0,38,00:50:56:c0:00:08,Scan-1
5291,17.851425,0,54,00:0c:29:48:50:c7,Scan-1
5292,17.851437,0,50,00:50:56:c0:00:08,Scan-1
5293,17.851444,0,54,00:0c:29:48:50:c7,Scan-1
5294,17.851449,0,38,00:50:56:c0:00:08,Scan-1
5295,17.851461,0,50,00:50:56:c0:00:08,Scan-1
5296,17.851465,0,54,00:0c:29:48:50:c7,Scan-1
5297,17.851475,0,38,00:50:56:c0:00:08,Scan-1
5298,17.851483,0,54,00:0c:29:48:50:c7,Scan-1
5299,17.851489,0,50,00:50:56:c0:00:08,Scan-1
5300,17.8515,0,38,00:50:56:c0:00:08,Scan-1
5301,17.851504,0,54,00:0c:29:48:50:c7,Scan-1
5302,17.851516,0,50,00:50:56:c0:00:08,Scan-1
5303,17.851522,0,54,00:0c:29:48:50:c7,Scan-1
5304,17.851528,0,38,00:50:56:c0:00:08,Scan-1
5305,17.851541,0,54,00:0c:29:48:50:c7,Scan-1
5306,17.851544,0,50,00:50:56:c0:00:08,Scan-1
5307,17.851555,0,38,00:50:56:c0:00:08,Scan-1
5308,17.851559,0,54,00:0c:29:48:50:c7,Scan-1
5309,17.851571,0,50,00:50:56:c0:00:08,Scan-1
5310,17.851583,0,38,00:50:56:c0:00:08,Scan-1
5311,17.851596,0,50,00:50:56:c0:00:08,Scan-1
5312,17.851607,0,38,00:50:56:c0:00:08,Scan-1
5313,17.85162,0,50,00:50:56:c0:00:08,Scan-1
5314,17.851632,0,38,00:50:56:c0:00:08,Scan-1
5315,17.851644,0,50,00:50:56:c0:00:08,Scan-1
5316,17.851655,0,38,00:50:56:c0:00:08,Scan-1
5317,17.851668,0,50,00:50:56:c0:00:08,Scan-1
5318,17.851679,0,38,00:50:56:c0:00:08,Scan-1
5319,17.851692,0,50,00:50:56:c0:00:08,Scan-1
5320,17.851704,0,38,00:50:56:c0:00:08,Scan-1
5321,17.851716,0,50,00:50:56:c0:00:08,Scan-1
5322,17.851728,0,38,00:50:56:c0:00:08,Scan-1
5323,17.851742,0,50,00:50:56:c0:00:08,Scan-1
5324,17.851754,0,38,00:50:56:c0:00:08,Scan-1
5325,17.851766,0,50,00:50:56:c0:00:08,Scan-1
5326,17.851778,0,38,00:50:56:c0:00:08,Scan-1
5327,17.852278,0,54,00:0c:29:48:50:c7,Scan-1
5328,17.852308,0,54,00:0c:29:48:50:c7,Scan-1
5329,17.852327,0,54,00:0c:29:48:50:c7,Scan-1
5330,17.852345,0,54,00:0c:29:48:50:c7,Scan-1
5331,17.852363,0,54,00:0c:29:48:50:c7,Scan-1
5332,17.852384,0,54,00:0c:29:48:50:c7,Scan-1
5333,17.852409,0,54,00:0c:29:48:50:c7,Scan-1
5334,17.852427,0,54,00:0c:29:48:50:c7,Scan-1
5335,17.852445,0,54,00:0c:29:48:50:c7,Scan-1
5336,17.852463,0,54,00:0c:29:48:50:c7,Scan-1
5337,17.852481,0,54,00:0c:29:48:50:c7,Scan-1
5338,17.852499,0,54,00:0c:29:48:50:c7,Scan-1
5339,17.852517,0,54,00:0c:29:48:50:c7,Scan-1
5340,17.852534,0,54,00:0c:29:48:50:c7,Scan-1
5341,17.852561,0,54,00:0c:29:48:50:c7,Scan-1
5342,17.85258,0,54,00:0c:29:48:50:c7,Scan-1
5343,17.852599,0,54,00:0c:29:48:50:c7,Scan-1
5344,17.852616,0,54,00:0c:29:48:50:c7,Scan-1
5345,17.852634,0,54,00:0c:29:48:50:c7,Scan-1
5346,17.852651,0,54,00:0c:29:48:50:c7,Scan-1
5347,17.852669,0,54,00:0c:29:48:50:c7,Scan-1
5348,17.852686,0,54,00:0c:29:48:50:c7,Scan-1
5349,17.852704,0,54,00:0c:29:48:50:c7,Scan-1
5350,17.852722,0,54,00:0c:29:48:50:c7,Scan-1
5351,17.85275,0,54,00:0c:29:48:50:c7,Scan-1
5352,17.852769,0,54,00:0c:29:48:50:c7,Scan-1
5353,17.85279,0,54,00:0c:29:48:50:c7,Scan-1
5354,17.852808,0,54,00:0c:29:48:50:c7,Scan-1
5355,17.852826,0,54,00:0c:29:48:50:c7,Scan-1
5356,17.852844,0,54,00:0c:29:48:50:c7,Scan-1
5357,17.852862,0,54,00:0c:29:48:50:c7,Scan-1
5358,17.852887,0,54,00:0c:29:48:50:c7,Scan-1
5359,17.856431,0,50,00:50:56:c0:00:08,Scan-1
5360,17.856457,0,38,00:50:56:c0:00:08,Scan-1
5361,17.856474,0,50,00:50:56:c0:00:08,Scan-1
5362,17.856486,0,38,00:50:56:c0:00:08,Scan-1
5363,17.8565,0,50,00:50:56:c0:00:08,Scan-1
5364,17.856511,0,38,00:50:56:c0:00:08,Scan-1
5365,17.856525,0,50,00:50:56:c0:00:08,Scan-1
5366,17.856537,0,38,00:50:56:c0:00:08,Scan-1
5367,17.856551,0,50,00:50:56:c0:00:08,Scan-1
5368,17.856563,0,38,00:50:56:c0:00:08,Scan-1
5369,17.856576,0,50,00:50:56:c0:00:08,Scan-1
5370,17.856592,0,38,00:50:56:c0:00:08,Scan-1
5371,17.856605,0,50,00:50:56:c0:00:08,Scan-1
5372,17.856618,0,38,00:50:56:c0:00:08,Scan-1
5373,17.856632,0,50,00:50:56:c0:00:08,Scan-1
5374,17.856645,0,38,00:50:56:c0:00:08,Scan-1
5375,17.85666,0,50,00:50:56:c0:00:08,Scan-1
5376,17.856676,0,38,00:50:56:c0:00:08,Scan-1
5377,17.85669,0,50,00:50:56:c0:00:08,Scan-1
5378,17.856702,0,38,00:50:56:c0:00:08,Scan-1
5379,17.856716,0,50,00:50:56:c0:00:08,Scan-1
5380,17.856733,0,38,00:50:56:c0:00:08,Scan-1
5381,17.856746,0,50,00:50:56:c0:00:08,Scan-1
5382,17.856759,0,38,00:50:56:c0:00:08,Scan-1
5383,17.856771,0,50,00:50:56:c0:00:08,Scan-1
5384,17.856783,0,38,00:50:56:c0:00:08,Scan-1
5385,17.856796,0,50,00:50:56:c0:00:08,Scan-1
5386,17.856808,0,38,00:50:56:c0:00:08,Scan-1
5387,17.856821,0,50,00:50:56:c0:00:08,Scan-1
5388,17.856833,0,38,00:50:56:c0:00:08,Scan-1
5389,17.856852,0,50,00:50:56:c0:00:08,Scan-1
5390,17.856865,0,38,00:50:56:c0:00:08,Scan-1
5391,17.85688,0,50,00:50:56:c0:00:08,Scan-1
5392,17.856893,0,38,00:50:56:c0:00:08,Scan-1
5393,17.85691,0,50,00:50:56:c0:00:08,Scan-1
5394,17.856924,0,38,00:50:56:c0:00:08,Scan-1
5395,17.85694,0,50,00:50:56:c0:00:08,Scan-1
5396,17.856953,0,38,00:50:56:c0:00:08,Scan-1
5397,17.856969,0,50,00:50:56:c0:00:08,Scan-1
5398,17.856982,0,38,00:50:56:c0:00:08,Scan-1
5399,17.856997,0,50,00:50:56:c0:00:08,Scan-1
5400,17.857011,0,38,00:50:56:c0:00:08,Scan-1
5401,17.857026,0,50,00:50:56:c0:00:08,Scan-1
5402,17.857039,0,38,00:50:56:c0:00:08,Scan-1
5403,17.857055,0,50,00:50:56:c0:00:08,Scan-1
5404,17.857075,0,38,00:50:56:c0:00:08,Scan-1
5405,17.857091,0,50,00:50:56:c0:00:08,Scan-1
5406,17.857103,0,38,00:50:56:c0:00:08,Scan-1
5407,17.857119,0,50,00:50:56:c0:00:08,Scan-1
5408,17.857132,0,38,00:50:56:c0:00:08,Scan-1
5409,17.85715,0,50,00:50:56:c0:00:08,Scan-1
5410,17.857163,0,38,00:50:56:c0:00:08,Scan-1
5411,17.857177,0,50,00:50:56:c0:00:08,Scan-1
5412,17.857189,0,38,00:50:56:c0:00:08,Scan-1
5413,17.857204,0,50,00:50:56:c0:00:08,Scan-1
5414,17.857214,0,54,00:0c:29:48:50:c7,Scan-1
5415,17.857217,0,38,00:50:56:c0:00:08,Scan-1
5416,17.85723,0,50,00:50:56:c0:00:08,Scan-1
5417,17.857241,0,38,00:50:56:c0:00:08,Scan-1
5418,17.857254,0,50,00:50:56:c0:00:08,Scan-1
5419,17.857265,0,38,00:50:56:c0:00:08,Scan-1
5420,17.857272,0,54,00:0c:29:48:50:c7,Scan-1
5421,17.857278,0,50,00:50:56:c0:00:08,Scan-1
5422,17.857289,0,38,00:50:56:c0:00:08,Scan-1
5423,17.857293,0,54,00:0c:29:48:50:c7,Scan-1
5424,17.857305,0,50,00:50:56:c0:00:08,Scan-1
5425,17.857313,0,54,00:0c:29:48:50:c7,Scan-1
5426,17.857317,0,38,00:50:56:c0:00:08,Scan-1
5427,17.857329,0,50,00:50:56:c0:00:08,Scan-1
5428,17.857333,0,54,00:0c:29:48:50:c7,Scan-1
5429,17.857343,0,38,00:50:56:c0:00:08,Scan-1
5430,17.857351,0,54,00:0c:29:48:50:c7,Scan-1
5431,17.857357,0,50,00:50:56:c0:00:08,Scan-1
5432,17.857369,0,38,00:50:56:c0:00:08,Scan-1
5433,17.857372,0,54,00:0c:29:48:50:c7,Scan-1
5434,17.857384,0,50,00:50:56:c0:00:08,Scan-1
5435,17.857391,0,54,00:0c:29:48:50:c7,Scan-1
5436,17.857396,0,38,00:50:56:c0:00:08,Scan-1
5437,17.857409,0,54,00:0c:29:48:50:c7,Scan-1
5438,17.857412,0,50,00:50:56:c0:00:08,Scan-1
5439,17.857425,0,38,00:50:56:c0:00:08,Scan-1
5440,17.857428,0,54,00:0c:29:48:50:c7,Scan-1
5441,17.85744,0,50,00:50:56:c0:00:08,Scan-1
5442,17.857446,0,54,00:0c:29:48:50:c7,Scan-1
5443,17.857452,0,38,00:50:56:c0:00:08,Scan-1
5444,17.857465,0,54,00:0c:29:48:50:c7,Scan-1
5445,17.857468,0,50,00:50:56:c0:00:08,Scan-1
5446,17.857479,0,38,00:50:56:c0:00:08,Scan-1
5447,17.857483,0,54,00:0c:29:48:50:c7,Scan-1
5448,17.857494,0,50,00:50:56:c0:00:08,Scan-1
5449,17.857501,0,54,00:0c:29:48:50:c7,Scan-1
5450,17.857506,0,38,00:50:56:c0:00:08,Scan-1
5451,17.857519,0,50,00:50:56:c0:00:08,Scan-1
5452,17.857522,0,54,00:0c:29:48:50:c7,Scan-1
5453,17.857537,0,38,00:50:56:c0:00:08,Scan-1
5454,17.857545,0,54,00:0c:29:48:50:c7,Scan-1
5455,17.857551,0,50,00:50:56:c0:00:08,Scan-1
5456,17.857562,0,38,00:50:56:c0:00:08,Scan-1
5457,17.857566,0,54,00:0c:29:48:50:c7,Scan-1
5458,17.857578,0,50,00:50:56:c0:00:08,Scan-1
5459,17.857584,0,54,00:0c:29:48:50:c7,Scan-1
5460,17.85759,0,38,00:50:56:c0:00:08,Scan-1
5461,17.857603,0,54,00:0c:29:48:50:c7,Scan-1
5462,17.857606,0,50,00:50:56:c0:00:08,Scan-1
5463,17.857617,0,38,00:50:56:c0:00:08,Scan-1
5464,17.857621,0,54,00:0c:29:48:50:c7,Scan-1
5465,17.857633,0,50,00:50:56:c0:00:08,Scan-1
5466,17.857639,0,54,00:0c:29:48:50:c7,Scan-1
5467,17.857645,0,38,00:50:56:c0:00:08,Scan-1
5468,17.857658,0,54,00:0c:29:48:50:c7,Scan-1
5469,17.857661,0,50,00:50:56:c0:00:08,Scan-1
5470,17.857672,0,38,00:50:56:c0:00:08,Scan-1
5471,17.857676,0,54,00:0c:29:48:50:c7,Scan-1
5472,17.857688,0,50,00:50:56:c0:00:08,Scan-1
5473,17.857694,0,54,00:0c:29:48:50:c7,Scan-1
5474,17.8577,0,38,00:50:56:c0:00:08,Scan-1
5475,17.857712,0,54,00:0c:29:48:50:c7,Scan-1
5476,17.857716,0,50,00:50:56:c0:00:08,Scan-1
5477,17.857727,0,38,00:50:56:c0:00:08,Scan-1
5478,17.857731,0,54,00:0c:29:48:50:c7,Scan-1
5479,17.857742,0,50,00:50:56:c0:00:08,Scan-1
5480,17.857749,0,54,00:0c:29:48:50:c7,Scan-1
5481,17.857754,0,38,00:50:56:c0:00:08,Scan-1
5482,17.857767,0,54,00:0c:29:48:50:c7,Scan-1
5483,17.85777,0,50,00:50:56:c0:00:08,Scan-1
5484,17.857782,0,38,00:50:56:c0:00:08,Scan-1
5485,17.857786,0,54,00:0c:29:48:50:c7,Scan-1
5486,17.857797,0,50,00:50:56:c0:00:08,Scan-1
5487,17.857804,0,54,00:0c:29:48:50:c7,Scan-1
5488,17.857809,0,38,00:50:56:c0:00:08,Scan-1
5489,17.857822,0,54,00:0c:29:48:50:c7,Scan-1
5490,17.857839,0,54,00:0c:29:48:50:c7,Scan-1
5491,17.862639,0,50,00:50:56:c0:00:08,Scan-1
5492,17.862666,0,38,00:50:56:c0:00:08,Scan-1
5493,17.862683,0,50,00:50:56:c0:00:08,Scan-1
5494,17.862696,0,38,00:50:56:c0:00:08,Scan-1
5495,17.862711,0,50,00:50:56:c0:00:08,Scan-1
5496,17.862724,0,38,00:50:56:c0:00:08,Scan-1
5497,17.862738,0,50,00:50:56:c0:00:08,Scan-1
5498,17.862751,0,38,00:50:56:c0:00:08,Scan-1
5499,17.862765,0,50,00:50:56:c0:00:08,Scan-1
5500,17.862777,0,38,00:50:56:c0:00:08,Scan-1
5501,17.862794,0,50,00:50:56:c0:00:08,Scan-1
5502,17.862807,0,38,00:50:56:c0:00:08,Scan-1
5503,17.862821,0,50,00:50:56:c0:00:08,Scan-1
5504,17.862835,0,38,00:50:56:c0:00:08,Scan-1
5505,17.862853,0,50,00:50:56:c0:00:08,Scan-1
5506,17.862867,0,38,00:50:56:c0:00:08,Scan-1
5507,17.862907,0,50,00:50:56:c0:00:08,Scan-1
5508,17.862935,0,38,00:50:56:c0:00:08,Scan-1
5509,17.862958,0,50,00:50:56:c0:00:08,Scan-1
5510,17.862989,0,38,00:50:56:c0:00:08,Scan-1
5511,17.863017,0,50,00:50:56:c0:00:08,Scan-1
5512,17.863059,0,38,00:50:56:c0:00:08,Scan-1
5513,17.863084,0,50,00:50:56:c0:00:08,Scan-1
5514,17.863113,0,38,00:50:56:c0:00:08,Scan-1
5515,17.863141,0,50,00:50:56:c0:00:08,Scan-1
5516,17.863171,0,38,00:50:56:c0:00:08,Scan-1
5517,17.863194,0,50,00:50:56:c0:00:08,Scan-1
5518,17.863217,0,38,00:50:56:c0:00:08,Scan-1
5519,17.863243,0,50,00:50:56:c0:00:08,Scan-1
5520,17.863265,0,38,00:50:56:c0:00:08,Scan-1
5521,17.863301,0,50,00:50:56:c0:00:08,Scan-1
5522,17.863327,0,38,00:50:56:c0:00:08,Scan-1
5523,17.863352,0,50,00:50:56:c0:00:08,Scan-1
5524,17.863377,0,38,00:50:56:c0:00:08,Scan-1
5525,17.863406,0,50,00:50:56:c0:00:08,Scan-1
5526,17.863428,0,38,00:50:56:c0:00:08,Scan-1
5527,17.86345,0,50,00:50:56:c0:00:08,Scan-1
5528,17.863471,0,38,00:50:56:c0:00:08,Scan-1
5529,17.863492,0,50,00:50:56:c0:00:08,Scan-1
5530,17.863513,0,38,00:50:56:c0:00:08,Scan-1
5531,17.863539,0,50,00:50:56:c0:00:08,Scan-1
5532,17.86356,0,38,00:50:56:c0:00:08,Scan-1
5533,17.863585,0,50,00:50:56:c0:00:08,Scan-1
5534,17.863605,0,38,00:50:56:c0:00:08,Scan-1
5535,17.863627,0,50,00:50:56:c0:00:08,Scan-1
5536,17.863651,0,38,00:50:56:c0:00:08,Scan-1
5537,17.863674,0,50,00:50:56:c0:00:08,Scan-1
5538,17.863697,0,38,00:50:56:c0:00:08,Scan-1
5539,17.863725,0,50,00:50:56:c0:00:08,Scan-1
5540,17.863747,0,38,00:50:56:c0:00:08,Scan-1
5541,17.863772,0,50,00:50:56:c0:00:08,Scan-1
5542,17.863793,0,38,00:50:56:c0:00:08,Scan-1
5543,17.863818,0,50,00:50:56:c0:00:08,Scan-1
5544,17.863839,0,38,00:50:56:c0:00:08,Scan-1
5545,17.863865,0,50,00:50:56:c0:00:08,Scan-1
5546,17.863886,0,38,00:50:56:c0:00:08,Scan-1
5547,17.863911,0,50,00:50:56:c0:00:08,Scan-1
5548,17.863932,0,38,00:50:56:c0:00:08,Scan-1
5549,17.863953,0,50,00:50:56:c0:00:08,Scan-1
5550,17.863978,0,38,00:50:56:c0:00:08,Scan-1
5551,17.863999,0,50,00:50:56:c0:00:08,Scan-1
5552,17.86402,0,38,00:50:56:c0:00:08,Scan-1
5553,17.86404,0,50,00:50:56:c0:00:08,Scan-1
5554,17.864065,0,38,00:50:56:c0:00:08,Scan-1
5555,17.864087,0,50,00:50:56:c0:00:08,Scan-1
5556,17.864105,0,38,00:50:56:c0:00:08,Scan-1
5557,17.864127,0,50,00:50:56:c0:00:08,Scan-1
5558,17.864148,0,38,00:50:56:c0:00:08,Scan-1
5559,17.864168,0,50,00:50:56:c0:00:08,Scan-1
5560,17.864183,0,38,00:50:56:c0:00:08,Scan-1
5561,17.864197,0,50,00:50:56:c0:00:08,Scan-1
5562,17.864208,0,38,00:50:56:c0:00:08,Scan-1
5563,17.864221,0,50,00:50:56:c0:00:08,Scan-1
5564,17.864233,0,38,00:50:56:c0:00:08,Scan-1
5565,17.864246,0,50,00:50:56:c0:00:08,Scan-1
5566,17.864258,0,38,00:50:56:c0:00:08,Scan-1
5567,17.864271,0,50,00:50:56:c0:00:08,Scan-1
5568,17.864284,0,38,00:50:56:c0:00:08,Scan-1
5569,17.864304,0,50,00:50:56:c0:00:08,Scan-1
5570,17.864324,0,38,00:50:56:c0:00:08,Scan-1
5571,17.864341,0,50,00:50:56:c0:00:08,Scan-1
5572,17.864353,0,38,00:50:56:c0:00:08,Scan-1
5573,17.864367,0,50,00:50:56:c0:00:08,Scan-1
5574,17.864378,0,38,00:50:56:c0:00:08,Scan-1
5575,17.864391,0,50,00:50:56:c0:00:08,Scan-1
5576,17.864403,0,38,00:50:56:c0:00:08,Scan-1
5577,17.864416,0,50,00:50:56:c0:00:08,Scan-1
5578,17.864428,0,38,00:50:56:c0:00:08,Scan-1
5579,17.864441,0,50,00:50:56:c0:00:08,Scan-1
5580,17.864453,0,38,00:50:56:c0:00:08,Scan-1
5581,17.864479,0,50,00:50:56:c0:00:08,Scan-1
5582,17.864491,0,38,00:50:56:c0:00:08,Scan-1
5583,17.864505,0,50,00:50:56:c0:00:08,Scan-1
5584,17.864516,0,38,00:50:56:c0:00:08,Scan-1
5585,17.864529,0,50,00:50:56:c0:00:08,Scan-1
5586,17.864544,0,38,00:50:56:c0:00:08,Scan-1
5587,17.864558,0,50,00:50:56:c0:00:08,Scan-1
5588,17.86457,0,38,00:50:56:c0:00:08,Scan-1
5589,17.864583,0,50,00:50:56:c0:00:08,Scan-1
5590,17.864594,0,38,00:50:56:c0:00:08,Scan-1
5591,17.864685,0,54,00:0c:29:48:50:c7,Scan-1
5592,17.864749,0,54,00:0c:29:48:50:c7,Scan-1
5593,17.864771,0,54,00:0c:29:48:50:c7,Scan-1
5594,17.86479,0,54,00:0c:29:48:50:c7,Scan-1
5595,17.864808,0,54,00:0c:29:48:50:c7,Scan-1
5596,17.864826,0,54,00:0c:29:48:50:c7,Scan-1
5597,17.864845,0,54,00:0c:29:48:50:c7,Scan-1
5598,17.864863,0,54,00:0c:29:48:50:c7,Scan-1
5599,17.864881,0,54,00:0c:29:48:50:c7,Scan-1
5600,17.864899,0,54,00:0c:29:48:50:c7,Scan-1
5601,17.864917,0,54,00:0c:29:48:50:c7,Scan-1
5602,17.864941,0,54,00:0c:29:48:50:c7,Scan-1
5603,17.864964,0,54,00:0c:29:48:50:c7,Scan-1
5604,17.864982,0,54,00:0c:29:48:50:c7,Scan-1
5605,17.865002,0,54,00:0c:29:48:50:c7,Scan-1
5606,17.86502,0,54,00:0c:29:48:50:c7,Scan-1
5607,17.865038,0,54,00:0c:29:48:50:c7,Scan-1
5608,17.865055,0,54,00:0c:29:48:50:c7,Scan-1
5609,17.865073,0,54,00:0c:29:48:50:c7,Scan-1
5610,17.865094,0,54,00:0c:29:48:50:c7,Scan-1
5611,17.865118,0,54,00:0c:29:48:50:c7,Scan-1
5612,17.865137,0,54,00:0c:29:48:50:c7,Scan-1
5613,17.865155,0,54,00:0c:29:48:50:c7,Scan-1
5614,17.865172,0,54,00:0c:29:48:50:c7,Scan-1
5615,17.865189,0,54,00:0c:29:48:50:c7,Scan-1
5616,17.865207,0,54,00:0c:29:48:50:c7,Scan-1
5617,17.865228,0,54,00:0c:29:48:50:c7,Scan-1
5618,17.865245,0,54,00:0c:29:48:50:c7,Scan-1
5619,17.865264,0,54,00:0c:29:48:50:c7,Scan-1
5620,17.865291,0,54,00:0c:29:48:50:c7,Scan-1
5621,17.865311,0,54,00:0c:29:48:50:c7,Scan-1
5622,17.865329,0,54,00:0c:29:48:50:c7,Scan-1
5623,17.865609,0,54,00:0c:29:48:50:c7,Scan-1
5624,17.865637,0,54,00:0c:29:48:50:c7,Scan-1
5625,17.865655,0,54,00:0c:29:48:50:c7,Scan-1
5626,17.865681,0,54,00:0c:29:48:50:c7,Scan-1
5627,17.865703,0,54,00:0c:29:48:50:c7,Scan-1
5628,17.865721,0,54,00:0c:29:48:50:c7,Scan-1
5629,17.865739,0,54,00:0c:29:48:50:c7,Scan-1
5630,17.865757,0,54,00:0c:29:48:50:c7,Scan-1
5631,17.865775,0,54,00:0c:29:48:50:c7,Scan-1
5632,17.865792,0,54,00:0c:29:48:50:c7,Scan-1
5633,17.865815,0,54,00:0c:29:48:50:c7,Scan-1
5634,17.865837,0,54,00:0c:29:48:50:c7,Scan-1
5635,17.865856,0,54,00:0c:29:48:50:c7,Scan-1
5636,17.865874,0,54,00:0c:29:48:50:c7,Scan-1
5637,17.865892,0,54,00:0c:29:48:50:c7,Scan-1
5638,17.86591,0,54,00:0c:29:48:50:c7,Scan-1
5639,17.865927,0,54,00:0c:29:48:50:c7,Scan-1
5640,17.865945,0,54,00:0c:29:48:50:c7,Scan-1
5641,17.865966,0,54,00:0c:29:48:50:c7,Scan-1
5642,17.865989,0,54,00:0c:29:48:50:c7,Scan-1
5643,17.866009,0,54,00:0c:29:48:50:c7,Scan-1
5644,17.866027,0,54,00:0c:29:48:50:c7,Scan-1
5645,17.866044,0,54,00:0c:29:48:50:c7,Scan-1
5646,17.866064,0,54,00:0c:29:48:50:c7,Scan-1
5647,17.866082,0,54,00:0c:29:48:50:c7,Scan-1
5648,17.8661,0,54,00:0c:29:48:50:c7,Scan-1
5649,17.866126,0,54,00:0c:29:48:50:c7,Scan-1
5650,17.866146,0,54,00:0c:29:48:50:c7,Scan-1
5651,17.866164,0,54,00:0c:29:48:50:c7,Scan-1
5652,17.866182,0,54,00:0c:29:48:50:c7,Scan-1
5653,17.866199,0,54,00:0c:29:48:50:c7,Scan-1
5654,17.866217,0,54,00:0c:29:48:50:c7,Scan-1
5655,17.868799,0,50,00:50:56:c0:00:08,Scan-1
5656,17.868826,0,38,00:50:56:c0:00:08,Scan-1
5657,17.868845,0,50,00:50:56:c0:00:08,Scan-1
5658,17.86886,0,38,00:50:56:c0:00:08,Scan-1
