,frame.time_relative,direction,frame.len,device_mac,label
1780,776.859767,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1781,777.861171,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1782,777.86121,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1783,778.860188,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1784,778.86023,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1785,779.860848,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1786,779.860888,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1787,780.863777,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1788,780.863816,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1789,781.865377,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1790,781.865448,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1791,782.864891,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1792,782.864977,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1793,783.866386,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1794,783.866426,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1795,784.867227,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1796,784.867268,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1797,785.869688,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1798,785.869728,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1799,786.871756,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1800,786.871806,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1801,787.026972,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1802,787.026998,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
1803,787.873428,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1804,787.873476,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1805,788.873933,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1806,788.873977,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1807,789.874502,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1808,789.874543,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1809,790.874427,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1810,790.874469,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1811,791.874751,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1812,791.874793,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1813,792.612627,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1814,792.876661,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1815,792.876702,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1816,793.531183,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1817,793.878521,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1818,793.878599,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1819,793.941802,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
1820,793.945644,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1821,794.526463,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1822,794.879041,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1823,794.879095,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1824,795.87938,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1825,795.879453,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1826,796.880943,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1827,796.880982,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1828,797.881895,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1829,797.881937,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1830,798.881761,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1831,798.881811,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1832,799.88221,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1833,799.882255,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1834,800.884852,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1835,800.884893,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1836,801.885871,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1837,801.885912,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1838,802.885366,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1839,802.885407,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1840,803.886476,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1841,803.886517,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1842,804.8877,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1843,804.88777,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1844,805.886475,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1845,805.886549,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1846,806.887776,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1847,806.887818,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1848,807.890264,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1849,807.890306,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1850,808.908914,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1851,808.908954,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1852,809.890666,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1853,809.890712,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1854,810.89028,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1855,810.89036,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1856,811.090499,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1857,811.090553,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
1858,811.892215,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1859,811.892256,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1860,812.891573,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1861,812.891614,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1862,813.894515,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1863,813.894556,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1864,814.528967,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1865,814.896089,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1866,814.896134,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1867,815.899558,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1868,815.8996,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1869,816.897977,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1870,816.898018,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1871,817.901218,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1872,817.90126,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1873,818.898747,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1874,818.898787,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1875,819.900935,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1876,819.901017,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1877,820.901363,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1878,820.901404,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1879,821.900346,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1880,821.90042,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1881,822.904539,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1882,822.90458,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1883,823.906771,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1884,823.906812,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1885,824.905713,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1886,824.905759,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1887,825.985934,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1888,825.986016,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1889,827.017601,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1890,827.017648,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1891,827.90548,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1892,827.905529,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1893,828.906849,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1894,828.906891,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1895,829.909131,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1896,829.909176,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1897,830.699379,1,46,dc:a6:32:fb:69:b5,PortScanningAttack
1898,830.700086,1,86,dc:a6:32:fb:69:b5,PortScanningAttack
1899,830.909479,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1900,830.909555,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1901,831.091832,0,86,dc:a6:32:fb:69:b5,PortScanningAttack
1902,831.504306,0,86,d8:f2:ca:8e:17:69,PortScanningAttack
1903,831.70852,0,86,d8:f2:ca:8e:17:69,PortScanningAttack
1904,831.908363,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1905,831.908407,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1906,831.928637,1,86,dc:a6:32:fb:69:b5,PortScanningAttack
1907,832.021797,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
1908,832.026156,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1909,832.209319,0,86,d8:f2:ca:8e:17:69,PortScanningAttack
1910,832.909657,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1911,832.909699,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1912,833.91033,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1913,833.910371,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1914,834.528762,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1915,834.91096,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1916,834.911002,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1917,835.912751,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1918,835.912791,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1919,835.92373,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1920,835.923749,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
1921,836.708149,0,86,d8:f2:ca:8e:17:69,PortScanningAttack
1922,836.913907,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1923,836.91395,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1924,837.916241,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1925,837.91632,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1926,838.354066,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1927,838.917005,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1928,838.917048,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1929,839.379053,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1930,839.917285,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1931,839.917329,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1932,840.168999,1,86,dc:a6:32:fb:69:b5,PortScanningAttack
1933,840.341825,0,86,dc:a6:32:fb:69:b5,PortScanningAttack
1934,840.351432,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1935,840.91703,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1936,840.917106,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1937,840.981822,0,46,dc:a6:32:fb:69:b5,PortScanningAttack
1938,841.917702,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1939,841.917742,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1940,842.918625,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1941,842.918666,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1942,844.005497,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1943,844.005576,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1944,845.013859,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1945,845.013903,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1946,846.052333,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1947,846.052379,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1948,846.923757,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1949,846.923799,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1950,848.136976,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1951,848.137057,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1952,849.089623,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1953,849.089696,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1954,849.993619,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1955,849.993667,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1956,850.934554,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1957,850.934632,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1958,851.930165,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1959,851.93024,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1960,852.929304,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1961,852.929344,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1962,853.934055,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1963,853.934097,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1964,854.932223,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1965,854.93227,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1966,855.930747,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1967,855.930826,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1968,856.933618,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1969,856.933696,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1970,857.935445,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1971,857.935523,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1972,858.935056,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1973,858.935135,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1974,859.936863,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1975,859.936945,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1976,860.296101,1,103,dc:a6:32:fb:69:b5,PortScanningAttack
1977,860.938898,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1978,860.938981,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1979,861.939372,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1980,861.93945,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1981,862.939097,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1982,862.939139,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1983,863.944149,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1984,863.944189,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1985,864.940259,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1986,864.940347,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1987,865.940932,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1988,865.941011,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1989,866.941297,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1990,866.941339,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1991,867.94529,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1992,867.945365,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1993,868.949842,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1994,868.949883,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1995,869.941785,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
1996,869.945819,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1997,869.945857,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
1998,869.94615,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
1999,870.946949,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2000,870.94699,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2001,871.949297,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2002,871.949371,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2003,872.950256,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2004,872.950297,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2005,873.953959,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2006,873.954002,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2007,874.953359,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2008,874.953403,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2009,875.956306,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2010,875.956349,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2011,876.955337,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2012,876.955414,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2013,877.955209,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2014,877.955293,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2015,878.955853,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2016,878.955896,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2017,879.95616,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2018,879.956207,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2019,880.959099,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2020,880.959181,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2021,881.959977,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2022,881.960022,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2023,882.960605,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2024,882.96065,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2025,883.023903,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2026,883.023924,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
2027,883.963346,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2028,883.963388,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2029,885.02617,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2030,885.026254,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2031,885.991549,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2032,885.991595,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2033,887.023992,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2034,887.024036,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2035,887.965382,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2036,887.96543,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2037,888.967799,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2038,888.967842,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2039,889.967231,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2040,889.967281,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2041,890.96849,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2042,890.968569,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2043,891.968599,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2044,891.968686,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2045,892.969601,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2046,892.969683,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2047,893.970699,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2048,893.970783,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2049,894.970677,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2050,894.970764,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2051,895.971886,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2052,895.971928,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2053,896.973591,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2054,896.973636,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2055,897.974625,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2056,897.974708,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2057,898.975294,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2058,898.975338,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2059,899.975396,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2060,899.975442,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2061,900.975982,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2062,900.976026,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2063,901.978842,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2064,901.978884,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2065,902.981149,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2066,902.981197,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2067,903.980014,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2068,903.980058,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2069,904.980282,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2070,904.98033,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2071,905.980156,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2072,905.980201,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2073,906.982303,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2074,906.982386,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2075,907.981714,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2076,907.981755,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2077,908.021779,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
2078,908.025863,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2079,908.981112,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2080,908.981153,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2081,909.98245,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2082,909.982537,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2083,910.983665,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2084,910.98371,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2085,911.98418,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2086,911.984225,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2087,912.984828,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2088,912.984874,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2089,913.98581,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2090,913.985856,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2091,914.986265,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2092,914.986312,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2093,915.991948,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2094,915.991992,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2095,916.991349,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2096,916.991431,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2097,917.994051,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2098,917.994132,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2099,918.99184,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2100,918.991884,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2101,919.992166,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2102,919.99225,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2103,920.993038,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2104,920.993084,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2105,921.993755,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2106,921.993834,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2107,922.994192,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2108,922.994235,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2109,923.997683,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2110,923.997728,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2111,924.99876,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2112,924.998809,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2113,925.999662,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2114,925.999753,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2115,927.000983,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2116,927.001027,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2117,928.002306,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2118,928.002349,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2119,929.003128,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2120,929.003206,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2121,930.005053,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2122,930.005138,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2123,930.124104,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2124,930.124158,0,42,dc:a6:32:fb:69:b5,PortScanningAttack
2125,931.005521,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2126,931.005565,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2127,932.006002,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2128,932.006044,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2129,933.007066,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2130,933.007111,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2131,934.008066,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2132,934.008112,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2133,935.013422,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2134,935.013469,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2135,936.009103,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2136,936.009186,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2137,937.013027,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2138,937.013072,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2139,938.013448,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2140,938.013494,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2141,939.014419,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2142,939.014503,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2143,940.016458,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2144,940.016544,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2145,941.023626,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2146,941.023673,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2147,942.022067,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2148,942.02211,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2149,943.022116,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2150,943.02216,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2151,944.02312,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2152,944.023169,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2153,945.032453,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2154,945.032501,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
2155,946.025144,0,60,d8:f2:ca:8e:17:69,PortScanningAttack
2156,946.02519,0,54,dc:a6:32:fb:69:b5,PortScanningAttack
